序号,点名,N,E,Z,B,L,H,未倾斜改正N,未倾斜改正E,未倾斜改正Z,未倾斜改正B,未倾斜改正L,未倾斜改正H,天线高,σN,σE,HRMS,σZ,目标高,量高类型,天线类型,平滑次数,解类型,开始本地时间,结束本地时间,开始UTC时间,结束UTC时间,描述,差分龄期,卫星数,公共卫星数,PDOP,截止高度角(°),参考站名称,基站B,基站L,基站H,里程,竖直倾角,倾斜向量方位角,倾斜分量X,倾斜分量Y,倾斜X轴方位角,当地B,当地L,当地H,基站距离,基站方位,偏距,语音文件,图片文件,空间直角X,空间直角Y,空间直角Z,测量时长
117,pt116,3483083.0569,1224238.1194,35.0055," 31:14:40.84320"," 121:35:32.85702",35.0055,,,,,,,1.5125,0.0110,0.0110,0.0156,0.0310,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 11:54:48.0,2019-12-25 11:54:48.0,2019-12-25 03:54:48.0,2019-12-25 03:54:48.0,,1.0,35,17,1.9000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:55:09"," 38:00:40.79"," -00:47:24"," -00:28:12"," 07:15:36.00"," 31:14:40.85918"," 121:35:32.86422",35.0055,929.4901," 46:38:23.72123",0.0000,,,-2859303.1162,4649101.2304,3289135.3462,0:0:0
118,pt117,3483083.0583,1224238.1178,35.0065," 31:14:40.84325"," 121:35:32.85697",35.0065,,,,,,,1.5125,0.0110,0.0110,0.0156,0.0320,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 11:54:49.0,2019-12-25 11:54:49.0,2019-12-25 03:54:49.0,2019-12-25 03:54:49.0,,2.0,35,17,1.9000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:56:11"," 37:31:32.54"," -00:48:36"," -00:28:12"," 07:24:00.00"," 31:14:40.85923"," 121:35:32.86417",35.0065,929.4903," 46:38:24.19222",0.0000,,,-2859303.1149,4649101.2313,3289135.3480,0:0:0
119,pt118,3483083.0588,1224238.1205,35.0045," 31:14:40.84326"," 121:35:32.85707",35.0045,,,,,,,1.5125,0.0110,0.0110,0.0156,0.0310,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 11:54:50.0,2019-12-25 11:54:50.0,2019-12-25 03:54:50.0,2019-12-25 03:54:50.0,,1.0,35,18,1.8000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:55:40"," 37:38:44.20"," -00:48:00"," -00:28:12"," 07:12:36.00"," 31:14:40.85924"," 121:35:32.86427",35.0045,929.4881," 46:38:23.86084",0.0000,,,-2859303.1162,4649101.2283,3289135.3472,0:0:0
120,pt119,3483083.0562,1224238.1193,35.0075," 31:14:40.84318"," 121:35:32.85701",35.0075,,,,,,,1.5125,0.0110,0.0110,0.0156,0.0310,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 11:54:51.0,2019-12-25 11:54:51.0,2019-12-25 03:54:51.0,2019-12-25 03:54:51.0,,1.0,35,18,1.8000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:55:09"," 37:42:40.79"," -00:47:24"," -00:28:12"," 06:57:36.00"," 31:14:40.85916"," 121:35:32.86422",35.0075,929.4907," 46:38:23.63493",0.0000,,,-2859303.1171,4649101.2323,3289135.3467,0:0:0
121,pt120,3483083.0581,1224238.1197,35.0055," 31:14:40.84324"," 121:35:32.85703",35.0055,,,,,,,1.5125,0.0110,0.0110,0.0156,0.0310,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 11:54:52.0,2019-12-25 11:54:52.0,2019-12-25 03:54:52.0,2019-12-25 03:54:52.0,,1.0,35,18,1.8000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:54:38"," 38:22:22.83"," -00:46:48"," -00:28:12"," 07:18:00.00"," 31:14:40.85922"," 121:35:32.86424",35.0055,929.4891," 46:38:23.86848",0.0000,,,-2859303.1161,4649101.2297,3289135.3472,0:0:0
122,pt121,3483083.0572,1224238.1186,35.0045," 31:14:40.84321"," 121:35:32.85699",35.0045,,,,,,,1.5125,0.0110,0.0110,0.0156,0.0310,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 11:54:53.0,2019-12-25 11:54:53.0,2019-12-25 03:54:53.0,2019-12-25 03:54:53.0,,1.0,35,18,1.8000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:55:09"," 37:56:28.79"," -00:47:24"," -00:28:12"," 07:11:24.00"," 31:14:40.85919"," 121:35:32.86419",35.0045,929.4904," 46:38:23.89289",0.0000,,,-2859303.1150,4649101.2299,3289135.3460,0:0:0
123,pt122,3483083.0592,1224238.1201,35.0055," 31:14:40.84327"," 121:35:32.85705",35.0055,,,,,,,1.5125,0.0110,0.0110,0.0156,0.0310,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 11:54:54.0,2019-12-25 11:54:54.0,2019-12-25 03:54:54.0,2019-12-25 03:54:54.0,,1.0,35,18,1.8000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:55:09"," 37:57:04.79"," -00:47:24"," -00:28:12"," 07:12:00.00"," 31:14:40.85925"," 121:35:32.86425",35.0055,929.4881," 46:38:23.98516",0.0000,,,-2859303.1163,4649101.2290,3289135.3481,0:0:0
124,pt123,3483083.0568,1224238.1193,35.0065," 31:14:40.84320"," 121:35:32.85702",35.0065,,,,,,,1.5125,0.0110,0.0110,0.0156,0.0310,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 11:54:55.0,2019-12-25 11:54:55.0,2019-12-25 03:54:55.0,2019-12-25 03:54:55.0,,1.0,35,18,1.8000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:54:38"," 38:19:22.83"," -00:46:48"," -00:28:12"," 07:15:00.00"," 31:14:40.85918"," 121:35:32.86422",35.0065,929.4903," 46:38:23.72104",0.0000,,,-2859303.1165,4649101.2313,3289135.3466,0:0:0
125,pt124,3483083.0595,1224238.1195,35.0035," 31:14:40.84328"," 121:35:32.85703",35.0035,,,,,,,1.5125,0.0110,0.0110,0.0156,0.0310,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 11:54:56.0,2019-12-25 11:54:56.0,2019-12-25 03:54:56.0,2019-12-25 03:54:56.0,,1.0,35,18,1.8000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:55:28"," 38:51:14.60"," -00:47:24"," -00:28:48"," 07:34:12.00"," 31:14:40.85927"," 121:35:32.86423",35.0035,929.4883," 46:38:24.12811",0.0000,,,-2859303.1148,4649101.2277,3289135.3474,0:0:0
126,pt125,3483083.0595,1224238.1221,35.0005," 31:14:40.84328"," 121:35:32.85713",35.0005,,,,,,,1.5125,0.0110,0.0110,0.0156,0.0310,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 11:54:57.0,2019-12-25 11:54:57.0,2019-12-25 03:54:57.0,2019-12-25 03:54:57.0,,1.0,35,18,1.8000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:55:47"," 38:35:26.98"," -00:47:24"," -00:29:24"," 06:46:48.00"," 31:14:40.85926"," 121:35:32.86433",35.0005,929.4864," 46:38:23.72647",0.0000,,,-2859303.1157,4649101.2243,3289135.3456,0:0:0
127,pt126,3483083.0576,1224238.1193,35.0085," 31:14:40.84322"," 121:35:32.85702",35.0085,,,,,,,1.5125,0.0110,0.0110,0.0156,0.0310,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 11:54:58.0,2019-12-25 11:54:58.0,2019-12-25 03:54:58.0,2019-12-25 03:54:58.0,,1.0,35,18,1.8000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:55:47"," 39:14:26.98"," -00:47:24"," -00:29:24"," 07:25:48.00"," 31:14:40.85921"," 121:35:32.86422",35.0085,929.4898," 46:38:23.86046",0.0000,,,-2859303.1172,4649101.2324,3289135.3484,0:0:0
128,pt127,3483083.0568,1224238.1192,35.0055," 31:14:40.84320"," 121:35:32.85701",35.0055,,,,,,,1.5125,0.0110,0.0110,0.0156,0.0310,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 11:54:59.0,2019-12-25 11:54:59.0,2019-12-25 03:54:59.0,2019-12-25 03:54:59.0,,1.0,35,18,1.8000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:55:40"," 37:34:32.20"," -00:48:00"," -00:28:12"," 07:08:24.00"," 31:14:40.85918"," 121:35:32.86421",35.0055,929.4904," 46:38:23.74974",0.0000,,,-2859303.1159,4649101.2306,3289135.3462,0:0:0
129,pt128,3483083.0557,1224238.1202,35.0115," 31:14:40.84316"," 121:35:32.85705",35.0115,,,,,,,1.5125,0.0110,0.0110,0.0156,0.0310,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 11:55:00.0,2019-12-25 11:55:00.0,2019-12-25 03:55:00.0,2019-12-25 03:55:00.0,,1.0,35,18,1.8000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:55:09"," 37:25:16.79"," -00:47:24"," -00:28:12"," 06:40:12.00"," 31:14:40.85914"," 121:35:32.86425",35.0115,929.4904," 46:38:23.42134",0.0000,,,-2859303.1197,4649101.2350,3289135.3483,0:0:0
130,pt129,3483083.0545,1224238.1208,35.0115," 31:14:40.84312"," 121:35:32.85707",35.0115,,,,,,,1.5125,0.0110,0.0110,0.0156,0.0310,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 11:55:01.0,2019-12-25 11:55:01.0,2019-12-25 03:55:01.0,2019-12-25 03:55:01.0,,1.0,35,18,1.8000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:56:17"," 38:40:08.11"," -00:48:00"," -00:29:24"," 07:10:48.00"," 31:14:40.85910"," 121:35:32.86427",35.0115,929.4908," 46:38:23.12480",0.0000,,,-2859303.1205,4649101.2353,3289135.3472,0:0:0
131,pt130,3483083.0559,1224238.1190,35.0145," 31:14:40.84317"," 121:35:32.85700",35.0145,,,,,,,1.5125,0.0110,0.0110,0.0156,0.0310,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 11:55:02.0,2019-12-25 11:55:02.0,2019-12-25 03:55:02.0,2019-12-25 03:55:02.0,,1.0,35,18,1.8000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:55:09"," 37:48:40.79"," -00:47:24"," -00:28:12"," 07:03:36.00"," 31:14:40.85915"," 121:35:32.86420",35.0145,929.4912," 46:38:23.63027",0.0000,,,-2859303.1200,4649101.2377,3289135.3500,0:0:0
132,pt131,3483083.0583,1224238.1205,34.9965," 31:14:40.84324"," 121:35:32.85707",34.9965,,,,,,,1.5125,0.0110,0.0110,0.0156,0.0310,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 11:55:03.0,2019-12-25 11:55:03.0,2019-12-25 03:55:03.0,2019-12-25 03:55:03.0,,1.0,35,18,1.8000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:55:09"," 37:30:40.79"," -00:47:24"," -00:28:12"," 06:45:36.00"," 31:14:40.85922"," 121:35:32.86427",34.9965,929.4884," 46:38:23.77659",0.0000,,,-2859303.1128,4649101.2227,3289135.3426,0:0:0
133,pt132,3483083.0590,1224238.1193,35.0055," 31:14:40.84327"," 121:35:32.85702",35.0055,,,,,,,1.5125,0.0110,0.0110,0.0156,0.0310,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 11:55:04.0,2019-12-25 11:55:04.0,2019-12-25 03:55:04.0,2019-12-25 03:55:04.0,,1.0,35,18,1.8000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:55:16"," 39:20:55.23"," -00:46:48"," -00:29:24"," 07:12:36.00"," 31:14:40.85925"," 121:35:32.86422",35.0055,929.4887," 46:38:24.07890",0.0000,,,-2859303.1156,4649101.2295,3289135.3480,0:0:0
134,pt133,3483083.0583,1224238.1198,35.0095," 31:14:40.84324"," 121:35:32.85704",35.0095,,,,,,,1.5125,0.0110,0.0110,0.0156,0.0310,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 11:55:05.0,2019-12-25 11:55:05.0,2019-12-25 03:55:05.0,2019-12-25 03:55:05.0,,2.0,35,18,1.8000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:54:46"," 39:15:45.38"," -00:46:12"," -00:29:24"," 06:47:24.00"," 31:14:40.85923"," 121:35:32.86424",35.0095,929.4889," 46:38:23.88320",0.0000,,,-2859303.1180,4649101.2325,3289135.3494,0:0:0
135,pt134,3483083.0567,1224238.1199,35.0075," 31:14:40.84319"," 121:35:32.85704",35.0075,,,,,,,1.5125,0.0110,0.0110,0.0156,0.0310,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 11:55:06.0,2019-12-25 11:55:06.0,2019-12-25 03:55:06.0,2019-12-25 03:55:06.0,,1.0,35,17,1.9000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:55:47"," 39:12:38.98"," -00:47:24"," -00:29:24"," 07:24:00.00"," 31:14:40.85918"," 121:35:32.86424",35.0075,929.4899," 46:38:23.62506",0.0000,,,-2859303.1175,4649101.2318,3289135.3470,0:0:0
136,pt135,3483083.0568,1224238.1193,35.0045," 31:14:40.84320"," 121:35:32.85702",35.0045,,,,,,,1.5125,0.0110,0.0110,0.0156,0.0310,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 11:55:07.0,2019-12-25 11:55:07.0,2019-12-25 03:55:07.0,2019-12-25 03:55:07.0,,1.0,35,17,1.9000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:55:47"," 38:46:50.98"," -00:47:24"," -00:29:24"," 06:58:12.00"," 31:14:40.85918"," 121:35:32.86422",35.0045,929.4903," 46:38:23.71470",0.0000,,,-2859303.1156,4649101.2298,3289135.3456,0:0:0
137,pt136,3483083.0567,1224238.1197,35.0105," 31:14:40.84319"," 121:35:32.85703",35.0105,,,,,,,1.5125,0.0110,0.0110,0.0156,0.0310,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 11:55:08.0,2019-12-25 11:55:08.0,2019-12-25 03:55:08.0,2019-12-25 03:55:08.0,,1.0,35,18,1.8000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:55:47"," 39:07:14.98"," -00:47:24"," -00:29:24"," 07:18:36.00"," 31:14:40.85918"," 121:35:32.86423",35.0105,929.4901," 46:38:23.64835",0.0000,,,-2859303.1187,4649101.2340,3289135.3486,0:0:0
138,pt137,3483083.0559,1224238.1205,35.0075," 31:14:40.84317"," 121:35:32.85706",35.0075,,,,,,,1.5125,0.0110,0.0110,0.0156,0.0310,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 11:55:09.0,2019-12-25 11:55:09.0,2019-12-25 03:55:09.0,2019-12-25 03:55:09.0,,1.0,35,18,1.8000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:55:35"," 39:56:32.56"," -00:46:48"," -00:30:00"," 07:16:48.00"," 31:14:40.85915"," 121:35:32.86426",35.0075,929.4900," 46:38:23.39618",0.0000,,,-2859303.1182,4649101.2318,3289135.3464,0:0:0
139,pt138,3483083.0592,1224238.1197,35.0115," 31:14:40.84327"," 121:35:32.85704",35.0115,,,,,,,1.5125,0.0110,0.0110,0.0156,0.0310,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 11:55:10.0,2019-12-25 11:55:10.0,2019-12-25 03:55:10.0,2019-12-25 03:55:10.0,,1.0,35,17,1.9000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:54:46"," 38:59:33.38"," -00:46:12"," -00:29:24"," 06:31:12.00"," 31:14:40.85926"," 121:35:32.86424",35.0115,929.4884," 46:38:24.05822",0.0000,,,-2859303.1186,4649101.2336,3289135.3513,0:0:0
140,pt139,3483083.0597,1224238.1213,35.0085," 31:14:40.84328"," 121:35:32.85710",35.0085,,,,,,,1.5125,0.0110,0.0110,0.0156,0.0310,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 11:55:11.0,2019-12-25 11:55:11.0,2019-12-25 03:55:11.0,2019-12-25 03:55:11.0,,1.0,35,18,1.8000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:55:47"," 38:57:02.98"," -00:47:24"," -00:29:24"," 07:08:24.00"," 31:14:40.85927"," 121:35:32.86430",35.0085,929.4869," 46:38:23.88619",0.0000,,,-2859303.1185,4649101.2304,3289135.3500,0:0:0
141,pt140,3483083.0588,1224238.1217,35.0085," 31:14:40.84325"," 121:35:32.85711",35.0085,,,,,,,1.5125,0.0110,0.0110,0.0156,0.0310,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 11:55:12.0,2019-12-25 11:55:12.0,2019-12-25 03:55:12.0,2019-12-25 03:55:12.0,,2.0,35,18,1.8000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:55:47"," 39:00:38.98"," -00:47:24"," -00:29:24"," 07:12:00.00"," 31:14:40.85924"," 121:35:32.86431",35.0085,929.4873," 46:38:23.68397",0.0000,,,-2859303.1190,4649101.2306,3289135.3492,0:0:0
142,pt141,3483083.0575,1224238.1214,35.0095," 31:14:40.84321"," 121:35:32.85710",35.0095,,,,,,,1.5125,0.0110,0.0110,0.0156,0.0310,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 11:55:13.0,2019-12-25 11:55:13.0,2019-12-25 03:55:13.0,2019-12-25 03:55:13.0,,1.0,35,18,1.8000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:55:16"," 39:17:19.23"," -00:46:48"," -00:29:24"," 07:09:00.00"," 31:14:40.85920"," 121:35:32.86430",35.0095,929.4883," 46:38:23.51640",0.0000,,,-2859303.1195,4649101.2321,3289135.3487,0:0:0
143,pt142,3483083.0580,1224238.1205,35.0065," 31:14:40.84323"," 121:35:32.85707",35.0065,,,,,,,1.5125,0.0110,0.0110,0.0156,0.0310,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 11:55:14.0,2019-12-25 11:55:14.0,2019-12-25 03:55:14.0,2019-12-25 03:55:14.0,,1.0,35,18,1.8000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:54:46"," 39:31:57.38"," -00:46:12"," -00:29:24"," 07:03:36.00"," 31:14:40.85922"," 121:35:32.86427",35.0065,929.4886," 46:38:23.73000",0.0000,,,-2859303.1173,4649101.2301,3289135.3476,0:0:0
144,pt143,3483083.0589,1224238.1199,35.0065," 31:14:40.84326"," 121:35:32.85705",35.0065,,,,,,,1.5125,0.0110,0.0110,0.0156,0.0310,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 11:55:15.0,2019-12-25 11:55:15.0,2019-12-25 03:55:15.0,2019-12-25 03:55:15.0,,1.0,35,18,1.8000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:55:05"," 40:03:32.97"," -00:46:12"," -00:30:00"," 07:03:36.00"," 31:14:40.85924"," 121:35:32.86425",35.0065,929.4884," 46:38:23.96130",0.0000,,,-2859303.1166,4649101.2300,3289135.3484,0:0:0
145,pt144,3483083.0580,1224238.1190,35.0075," 31:14:40.84324"," 121:35:32.85701",35.0075,,,,,,,1.5125,0.0110,0.0110,0.0156,0.0310,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 11:55:16.0,2019-12-25 11:55:16.0,2019-12-25 03:55:16.0,2019-12-25 03:55:16.0,,1.0,35,18,1.8000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:55:35"," 40:00:08.56"," -00:46:48"," -00:30:00"," 07:20:24.00"," 31:14:40.85922"," 121:35:32.86421",35.0075,929.4897," 46:38:23.97136",0.0000,,,-2859303.1164,4649101.2316,3289135.3482,0:0:0
146,pt145,3483083.0575,1224238.1175,35.0075," 31:14:40.84322"," 121:35:32.85695",35.0075,,,,,,,1.5125,0.0110,0.0110,0.0156,0.0310,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 11:55:17.0,2019-12-25 11:55:17.0,2019-12-25 03:55:17.0,2019-12-25 03:55:17.0,,1.0,35,17,1.9000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:54:46"," 39:45:45.38"," -00:46:12"," -00:29:24"," 07:17:24.00"," 31:14:40.85921"," 121:35:32.86415",35.0075,929.4912," 46:38:24.11002",0.0000,,,-2859303.1152,4649101.2326,3289135.3478,0:0:0
147,pt146,3483083.0578,1224238.1216,35.0035," 31:14:40.84322"," 121:35:32.85710",35.0035,,,,,,,1.5125,0.0110,0.0110,0.0156,0.0310,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 11:55:18.0,2019-12-25 11:55:18.0,2019-12-25 03:55:18.0,2019-12-25 03:55:18.0,,1.0,35,17,1.9000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:54:26"," 38:59:23.37"," -00:46:12"," -00:28:48"," 07:03:00.00"," 31:14:40.85921"," 121:35:32.86431",35.0035,929.4879," 46:38:23.53933",0.0000,,,-2859303.1169,4649101.2275,3289135.3458,0:0:0
148,pt147,3483083.0580,1224238.1192,35.0085," 31:14:40.84324"," 121:35:32.85701",35.0085,,,,,,,1.5125,0.0110,0.0110,0.0156,0.0310,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 11:55:19.0,2019-12-25 11:55:19.0,2019-12-25 03:55:19.0,2019-12-25 03:55:19.0,,1.0,35,17,1.9000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:55:47"," 39:25:14.98"," -00:47:24"," -00:29:24"," 07:36:36.00"," 31:14:40.85922"," 121:35:32.86422",35.0085,929.4895," 46:38:23.94228",0.0000,,,-2859303.1170,4649101.2322,3289135.3487,0:0:0
149,pt148,3483083.0576,1224238.1179,35.0055," 31:14:40.84322"," 121:35:32.85697",35.0055,,,,,,,1.5125,0.0110,0.0110,0.0156,0.0310,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 11:55:20.0,2019-12-25 11:55:20.0,2019-12-25 03:55:20.0,2019-12-25 03:55:20.0,,1.0,35,17,1.9000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:56:05"," 41:28:53.97"," -00:46:12"," -00:31:48"," 06:56:24.00"," 31:14:40.85921"," 121:35:32.86417",35.0055,929.4908," 46:38:24.05466",0.0000,,,-2859303.1147,4649101.2309,3289135.3468,0:0:0
150,pt149,3483083.0573,1224238.1182,35.0055," 31:14:40.84322"," 121:35:32.85698",35.0055,,,,,,,1.5125,0.0110,0.0110,0.0156,0.0310,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 11:55:21.0,2019-12-25 11:55:21.0,2019-12-25 03:55:21.0,2019-12-25 03:55:21.0,,1.0,35,18,1.8000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:55:25"," 40:43:10.20"," -00:46:12"," -00:30:36"," 07:12:00.00"," 31:14:40.85920"," 121:35:32.86418",35.0055,929.4908," 46:38:23.97582",0.0000,,,-2859303.1150,4649101.2309,3289135.3466,0:0:0
151,pt150,3483083.0574,1224238.1217,35.0045," 31:14:40.84321"," 121:35:32.85711",35.0045,,,,,,,1.5125,0.0110,0.0110,0.0156,0.0310,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 11:55:22.0,2019-12-25 11:55:22.0,2019-12-25 03:55:22.0,2019-12-25 03:55:22.0,,1.0,35,17,1.9000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:56:06"," 39:31:17.99"," -00:47:24"," -00:30:00"," 07:11:24.00"," 31:14:40.85919"," 121:35:32.86431",35.0045,929.4881," 46:38:23.45807",0.0000,,,-2859303.1176,4649101.2283,3289135.3460,0:0:0
152,pt151,3483083.0603,1224238.1199,35.0015," 31:14:40.84331"," 121:35:32.85705",35.0015,,,,,,,1.5125,0.0110,0.0110,0.0156,0.0310,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 11:55:23.0,2019-12-25 11:55:23.0,2019-12-25 03:55:23.0,2019-12-25 03:55:23.0,,1.0,35,17,1.9000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:56:05"," 41:51:05.97"," -00:46:12"," -00:31:48"," 07:18:36.00"," 31:14:40.85929"," 121:35:32.86425",35.0015,929.4875," 46:38:24.19223",0.0000,,,-2859303.1140,4649101.2257,3289135.3470,0:0:0
153,pt152,3483083.0578,1224238.1179,35.0045," 31:14:40.84323"," 121:35:32.85697",35.0045,,,,,,,1.5125,0.0110,0.0110,0.0156,0.0310,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 11:55:24.0,2019-12-25 11:55:24.0,2019-12-25 03:55:24.0,2019-12-25 03:55:24.0,,2.0,35,17,1.9000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:55:05"," 40:01:08.97"," -00:46:12"," -00:30:00"," 07:01:12.00"," 31:14:40.85921"," 121:35:32.86417",35.0045,929.4906," 46:38:24.09716",0.0000,,,-2859303.1142,4649101.2301,3289135.3465,0:0:0
154,pt153,3483083.0598,1224238.1194,35.0015," 31:14:40.84329"," 121:35:32.85703",35.0015,,,,,,,1.5125,0.0110,0.0110,0.0156,0.0310,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 11:55:25.0,2019-12-25 11:55:25.0,2019-12-25 03:55:25.0,2019-12-25 03:55:25.0,,3.0,35,17,1.9000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:55:05"," 40:09:32.97"," -00:46:12"," -00:30:00"," 07:09:36.00"," 31:14:40.85927"," 121:35:32.86423",35.0015,929.4881," 46:38:24.18235",0.0000,,,-2859303.1138,4649101.2262,3289135.3466,0:0:0
155,pt154,3483083.0579,1224238.1208,35.0065," 31:14:40.84323"," 121:35:32.85707",35.0065,,,,,,,1.5125,0.0110,0.0110,0.0156,0.0310,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 11:55:26.0,2019-12-25 11:55:26.0,2019-12-25 03:55:26.0,2019-12-25 03:55:26.0,,1.0,35,18,1.8000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:55:05"," 40:22:08.97"," -00:46:12"," -00:30:00"," 07:22:12.00"," 31:14:40.85921"," 121:35:32.86428",35.0065,929.4885," 46:38:23.67110",0.0000,,,-2859303.1176,4649101.2300,3289135.3475,0:0:0
