序号,点名,N,E,Z,B,L,H,未倾斜改正N,未倾斜改正E,未倾斜改正Z,未倾斜改正B,未倾斜改正L,未倾斜改正H,天线高,σN,σE,HRMS,σZ,目标高,量高类型,天线类型,平滑次数,解类型,开始本地时间,结束本地时间,开始UTC时间,结束UTC时间,描述,差分龄期,卫星数,公共卫星数,PDOP,截止高度角(°),参考站名称,基站B,基站L,基站H,里程,竖直倾角,倾斜向量方位角,倾斜分量X,倾斜分量Y,倾斜X轴方位角,当地B,当地L,当地H,基站距离,基站方位,偏距,语音文件,图片文件,空间直角X,空间直角Y,空间直角Z,测量时长
370,pt369,3483083.0490,1224238.1180,35.0125," 31:14:40.84295"," 121:35:32.85695",35.0125,,,,,,,1.5125,0.0080,0.0080,0.0113,0.0220,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 14:37:25.0,2019-12-25 14:37:25.0,2019-12-25 06:37:25.0,2019-12-25 06:37:25.0,,1.0,35,20,1.5000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:46:41"," 144:30:20.27"," -00:37:12"," -00:28:12"," 107:20:24.00"," 31:14:40.85893"," 121:35:32.86415",35.0125,742.0761," 172:06:40.01737",0.0000,,,-2859303.1197,4649101.2400,3289135.3432,0:0:0
371,pt370,3483083.0489,1224238.1206,35.0135," 31:14:40.84294"," 121:35:32.85704",35.0135,,,,,,,1.5125,0.0080,0.0080,0.0113,0.0220,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 14:37:26.0,2019-12-25 14:37:26.0,2019-12-25 06:37:26.0,2019-12-25 06:37:26.0,,2.0,35,20,1.5000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:46:41"," 144:56:44.27"," -00:37:12"," -00:28:12"," 107:46:48.00"," 31:14:40.85892"," 121:35:32.86424",35.0135,742.0757," 172:06:40.72533",0.0000,,,-2859303.1224,4649101.2395,3289135.3435,0:0:0
372,pt371,3483083.0487,1224238.1151,35.0075," 31:14:40.84294"," 121:35:32.85684",35.0075,,,,,,,1.5125,0.0080,0.0080,0.0113,0.0220,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 14:37:27.0,2019-12-25 14:37:27.0,2019-12-25 06:37:27.0,2019-12-25 06:37:27.0,,1.0,35,20,1.5000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:46:12"," 145:56:42.37"," -00:36:36"," -00:28:12"," 108:19:48.00"," 31:14:40.85893"," 121:35:32.86404",35.0075,742.0761," 172:06:39.23087",0.0000,,,-2859303.1151,4649101.2379,3289135.3405,0:0:0
373,pt372,3483083.0487,1224238.1191,35.0095," 31:14:40.84294"," 121:35:32.85699",35.0095,,,,,,,1.5125,0.0080,0.0080,0.0113,0.0220,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 14:37:28.0,2019-12-25 14:37:28.0,2019-12-25 06:37:28.0,2019-12-25 06:37:28.0,,1.0,35,20,1.5000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:46:12"," 145:47:42.37"," -00:36:36"," -00:28:12"," 108:10:48.00"," 31:14:40.85892"," 121:35:32.86419",35.0095,742.0756," 172:06:40.32697",0.0000,,,-2859303.1194,4649101.2374,3289135.3413,0:0:0
374,pt373,3483083.0504,1224238.1167,35.0015," 31:14:40.84300"," 121:35:32.85690",35.0015,,,,,,,1.5125,0.0080,0.0080,0.0113,0.0220,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 14:37:29.0,2019-12-25 14:37:29.0,2019-12-25 06:37:29.0,2019-12-25 06:37:29.0,,1.0,35,20,1.5000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:47:19"," 147:30:06.34"," -00:36:36"," -00:30:00"," 108:09:36.00"," 31:14:40.85898"," 121:35:32.86410",35.0015,742.0777," 172:06:39.71607",0.0000,,,-2859303.1133,4649101.2319,3289135.3388,0:0:0
375,pt374,3483083.0498,1224238.1194,35.0075," 31:14:40.84297"," 121:35:32.85700",35.0075,,,,,,,1.5125,0.0080,0.0080,0.0113,0.0220,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 14:37:30.0,2019-12-25 14:37:30.0,2019-12-25 06:37:30.0,2019-12-25 06:37:30.0,,1.0,35,20,1.5000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:47:25"," 146:29:28.81"," -00:37:12"," -00:29:24"," 108:10:12.00"," 31:14:40.85895"," 121:35:32.86420",35.0075,742.0767," 172:06:40.43511",0.0000,,,-2859303.1185,4649101.2353,3289135.3412,0:0:0
376,pt375,3483083.0517,1224238.1211,35.0035," 31:14:40.84303"," 121:35:32.85707",35.0035,,,,,,,1.5125,0.0080,0.0080,0.0113,0.0220,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 14:37:31.0,2019-12-25 14:37:31.0,2019-12-25 06:37:31.0,2019-12-25 06:37:31.0,,2.0,35,20,1.5000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:46:34"," 146:27:35.51"," -00:36:36"," -00:28:48"," 108:15:36.00"," 31:14:40.85901"," 121:35:32.86427",35.0035,742.0783," 172:06:40.97084",0.0000,,,-2859303.1178,4649101.2307,3289135.3406,0:0:0
377,pt376,3483083.0475,1224238.1184,35.0145," 31:14:40.84290"," 121:35:32.85696",35.0145,,,,,,,1.5125,0.0080,0.0080,0.0113,0.0220,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 14:37:32.0,2019-12-25 14:37:32.0,2019-12-25 06:37:32.0,2019-12-25 06:37:32.0,,1.0,35,20,1.5000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:46:12"," 145:56:06.37"," -00:36:36"," -00:28:12"," 108:19:12.00"," 31:14:40.85888"," 121:35:32.86416",35.0145,742.0746," 172:06:40.08904",0.0000,,,-2859303.1213,4649101.2419,3289135.3429,0:0:0
378,pt377,3483083.0528,1224238.1181,35.0095," 31:14:40.84307"," 121:35:32.85696",35.0095,,,,,,,1.5125,0.0080,0.0080,0.0113,0.0220,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 14:37:33.0,2019-12-25 14:37:33.0,2019-12-25 06:37:33.0,2019-12-25 06:37:33.0,,1.0,35,20,1.5000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:46:57"," 147:21:19.37"," -00:36:36"," -00:29:24"," 108:34:48.00"," 31:14:40.85905"," 121:35:32.86416",35.0095,742.0798," 172:06:40.19386",0.0000,,,-2859303.1177,4649101.2360,3289135.3448,0:0:0
379,pt378,3483083.0524,1224238.1176,35.0075," 31:14:40.84306"," 121:35:32.85694",35.0075,,,,,,,1.5125,0.0080,0.0080,0.0113,0.0220,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 14:37:34.0,2019-12-25 14:37:34.0,2019-12-25 06:37:34.0,2019-12-25 06:37:34.0,,2.0,35,20,1.5000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:46:57"," 147:01:31.37"," -00:36:36"," -00:29:24"," 108:15:00.00"," 31:14:40.85904"," 121:35:32.86414",35.0075,742.0795," 172:06:40.04699",0.0000,,,-2859303.1164,4649101.2349,3289135.3435,0:0:0
380,pt379,3483083.0505,1224238.1193,35.0105," 31:14:40.84299"," 121:35:32.85700",35.0105,,,,,,,1.5125,0.0080,0.0080,0.0113,0.0220,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 14:37:35.0,2019-12-25 14:37:35.0,2019-12-25 06:37:35.0,2019-12-25 06:37:35.0,,1.0,35,20,1.5000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:47:25"," 146:48:40.81"," -00:37:12"," -00:29:24"," 108:29:24.00"," 31:14:40.85898"," 121:35:32.86420",35.0105,742.0774," 172:06:40.43124",0.0000,,,-2859303.1196,4649101.2372,3289135.3434,0:0:0
381,pt380,3483083.0505,1224238.1200,35.0085," 31:14:40.84299"," 121:35:32.85703",35.0085,,,,,,,1.5125,0.0080,0.0080,0.0113,0.0220,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 14:37:36.0,2019-12-25 14:37:36.0,2019-12-25 06:37:36.0,2019-12-25 06:37:36.0,,2.0,35,20,1.5000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:47:25"," 146:18:04.81"," -00:37:12"," -00:29:24"," 107:58:48.00"," 31:14:40.85897"," 121:35:32.86423",35.0085,742.0773," 172:06:40.62830",0.0000,,,-2859303.1193,4649101.2354,3289135.3423,0:0:0
382,pt381,3483083.0497,1224238.1160,35.0145," 31:14:40.84298"," 121:35:32.85687",35.0145,,,,,,,1.5125,0.0080,0.0080,0.0113,0.0220,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 14:37:37.0,2019-12-25 14:37:37.0,2019-12-25 06:37:37.0,2019-12-25 06:37:37.0,,1.0,35,19,1.6000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:47:19"," 147:19:18.34"," -00:36:36"," -00:30:00"," 107:58:48.00"," 31:14:40.85896"," 121:35:32.86408",35.0145,742.0771," 172:06:39.50966",0.0000,,,-2859303.1188,4649101.2421,3289135.3450,0:0:0
383,pt382,3483083.0498,1224238.1178,34.9995," 31:14:40.84298"," 121:35:32.85694",34.9995,,,,,,,1.5125,0.0080,0.0080,0.0113,0.0220,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 14:37:38.0,2019-12-25 14:37:38.0,2019-12-25 06:37:38.0,2019-12-25 06:37:38.0,,1.0,35,19,1.6000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:47:25"," 146:33:40.81"," -00:37:12"," -00:29:24"," 108:14:24.00"," 31:14:40.85896"," 121:35:32.86414",34.9995,742.0769," 172:06:39.99361",0.0000,,,-2859303.1135,4649101.2302,3289135.3372,0:0:0
384,pt383,3483083.0507,1224238.1204,35.0095," 31:14:40.84300"," 121:35:32.85704",35.0095,,,,,,,1.5125,0.0080,0.0080,0.0113,0.0220,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 14:37:39.0,2019-12-25 14:37:39.0,2019-12-25 06:37:39.0,2019-12-25 06:37:39.0,,1.0,35,20,1.5000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:47:03"," 145:35:16.78"," -00:37:12"," -00:28:48"," 107:50:24.00"," 31:14:40.85898"," 121:35:32.86424",35.0095,742.0775," 172:06:40.75176",0.0000,,,-2859303.1201,4649101.2358,3289135.3430,0:0:0
385,pt384,3483083.0486,1224238.1186,35.0095," 31:14:40.84293"," 121:35:32.85697",35.0095,,,,,,,1.5125,0.0080,0.0080,0.0113,0.0220,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 14:37:40.0,2019-12-25 14:37:40.0,2019-12-25 06:37:40.0,2019-12-25 06:37:40.0,,1.0,35,20,1.5000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:46:34"," 146:23:23.51"," -00:36:36"," -00:28:48"," 108:11:24.00"," 31:14:40.85892"," 121:35:32.86417",35.0095,742.0756," 172:06:40.16742",0.0000,,,-2859303.1190,4649101.2377,3289135.3413,0:0:0
386,pt385,3483083.0478,1224238.1186,35.0125," 31:14:40.84291"," 121:35:32.85697",35.0125,,,,,,,1.5125,0.0080,0.0080,0.0113,0.0220,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 14:37:41.0,2019-12-25 14:37:41.0,2019-12-25 06:37:41.0,2019-12-25 06:37:41.0,,1.0,35,19,1.6000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:47:25"," 147:07:52.81"," -00:37:12"," -00:29:24"," 108:48:36.00"," 31:14:40.85889"," 121:35:32.86417",35.0125,742.0749," 172:06:40.13501",0.0000,,,-2859303.1205,4649101.2403,3289135.3422,0:0:0
387,pt386,3483083.0486,1224238.1192,35.0105," 31:14:40.84293"," 121:35:32.85699",35.0105,,,,,,,1.5125,0.0080,0.0080,0.0113,0.0220,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 14:37:42.0,2019-12-25 14:37:42.0,2019-12-25 06:37:42.0,2019-12-25 06:37:42.0,,2.0,35,19,1.6000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:47:31"," 145:35:42.54"," -00:37:48"," -00:28:48"," 108:17:24.00"," 31:14:40.85891"," 121:35:32.86419",35.0105,742.0755," 172:06:40.34687",0.0000,,,-2859303.1200,4649101.2381,3289135.3417,0:0:0
388,pt387,3483083.0479,1224238.1224,35.0115," 31:14:40.84290"," 121:35:32.85711",35.0115,,,,,,,1.5125,0.0080,0.0080,0.0113,0.0220,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 14:37:43.0,2019-12-25 14:37:43.0,2019-12-25 06:37:43.0,2019-12-25 06:37:43.0,,1.0,35,19,1.6000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:47:47"," 147:25:32.71"," -00:37:12"," -00:30:00"," 108:32:24.00"," 31:14:40.85888"," 121:35:32.86431",35.0115,742.0744," 172:06:41.17457",0.0000,,,-2859303.1233,4649101.2377,3289135.3415,0:0:0
389,pt388,3483083.0509,1224238.1157,35.0145," 31:14:40.84302"," 121:35:32.85686",35.0145,,,,,,,1.5125,0.0080,0.0080,0.0113,0.0220,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 14:37:44.0,2019-12-25 14:37:44.0,2019-12-25 06:37:44.0,2019-12-25 06:37:44.0,,1.0,35,18,1.7000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:47:47"," 146:46:32.71"," -00:37:12"," -00:30:00"," 107:53:24.00"," 31:14:40.85900"," 121:35:32.86407",35.0145,742.0784," 172:06:39.45843",0.0000,,,-2859303.1182,4649101.2417,3289135.3460,0:0:0
390,pt389,3483083.0500,1224238.1197,35.0075," 31:14:40.84298"," 121:35:32.85701",35.0075,,,,,,,1.5125,0.0080,0.0080,0.0113,0.0210,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 14:37:45.0,2019-12-25 14:37:45.0,2019-12-25 06:37:45.0,2019-12-25 06:37:45.0,,1.0,35,20,1.5000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:47:47"," 146:48:20.71"," -00:37:12"," -00:30:00"," 107:55:12.00"," 31:14:40.85896"," 121:35:32.86421",35.0075,742.0769," 172:06:40.52299",0.0000,,,-2859303.1187,4649101.2350,3289135.3414,0:0:0
391,pt390,3483083.0500,1224238.1168,35.0145," 31:14:40.84298"," 121:35:32.85691",35.0145,,,,,,,1.5125,0.0080,0.0080,0.0113,0.0220,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 14:37:46.0,2019-12-25 14:37:46.0,2019-12-25 06:37:46.0,2019-12-25 06:37:46.0,,1.0,35,19,1.6000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:47:25"," 146:54:40.81"," -00:37:12"," -00:29:24"," 108:35:24.00"," 31:14:40.85897"," 121:35:32.86411",35.0145,742.0773," 172:06:39.73913",0.0000,,,-2859303.1194,4649101.2415,3289135.3452,0:0:0
392,pt391,3483083.0499,1224238.1172,35.0115," 31:14:40.84298"," 121:35:32.85692",35.0115,,,,,,,1.5125,0.0080,0.0080,0.0113,0.0220,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 14:37:47.0,2019-12-25 14:37:47.0,2019-12-25 06:37:47.0,2019-12-25 06:37:47.0,,2.0,35,19,1.6000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:47:47"," 146:45:20.71"," -00:37:12"," -00:30:00"," 107:52:12.00"," 31:14:40.85896"," 121:35:32.86412",35.0115,742.0771," 172:06:39.85519",0.0000,,,-2859303.1184,4649101.2392,3289135.3435,0:0:0
393,pt392,3483083.0481,1224238.1220,35.0115," 31:14:40.84291"," 121:35:32.85709",35.0115,,,,,,,1.5125,0.0080,0.0080,0.0113,0.0220,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 14:37:48.0,2019-12-25 14:37:48.0,2019-12-25 06:37:48.0,2019-12-25 06:37:48.0,,1.0,35,19,1.6000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:47:25"," 145:58:16.81"," -00:37:12"," -00:29:24"," 107:39:00.00"," 31:14:40.85889"," 121:35:32.86430",35.0115,742.0747," 172:06:41.08634",0.0000,,,-2859303.1229,4649101.2377,3289135.3417,0:0:0
394,pt393,3483083.0489,1224238.1221,35.0165," 31:14:40.84293"," 121:35:32.85710",35.0165,,,,,,,1.5125,0.0080,0.0080,0.0113,0.0220,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 14:37:49.0,2019-12-25 14:37:49.0,2019-12-25 06:37:49.0,2019-12-25 06:37:49.0,,1.0,35,18,1.7000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:47:19"," 147:34:18.34"," -00:36:36"," -00:30:00"," 108:13:48.00"," 31:14:40.85892"," 121:35:32.86430",35.0165,742.0755," 172:06:41.13231",0.0000,,,-2859303.1251,4649101.2410,3289135.3449,0:0:0
395,pt394,3483083.0502,1224238.1202,35.0135," 31:14:40.84298"," 121:35:32.85703",35.0135,,,,,,,1.5125,0.0080,0.0080,0.0113,0.0220,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 14:37:50.0,2019-12-25 14:37:50.0,2019-12-25 06:37:50.0,2019-12-25 06:37:50.0,,1.0,35,18,1.7000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:47:42"," 147:23:56.80"," -00:36:36"," -00:30:36"," 107:30:00.00"," 31:14:40.85897"," 121:35:32.86423",35.0135,742.0770," 172:06:40.66704",0.0000,,,-2859303.1218,4649101.2391,3289135.3446,0:0:0
396,pt395,3483083.0502,1224238.1202,35.0085," 31:14:40.84298"," 121:35:32.85703",35.0085,,,,,,,1.5125,0.0080,0.0080,0.0113,0.0220,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 14:37:51.0,2019-12-25 14:37:51.0,2019-12-25 06:37:51.0,2019-12-25 06:37:51.0,,1.0,35,20,1.5000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:47:25"," 146:12:40.81"," -00:37:12"," -00:29:24"," 107:53:24.00"," 31:14:40.85896"," 121:35:32.86424",35.0085,742.0769," 172:06:40.68360",0.0000,,,-2859303.1196,4649101.2354,3289135.3420,0:0:0
397,pt396,3483083.0476,1224238.1214,35.0075," 31:14:40.84290"," 121:35:32.85707",35.0075,,,,,,,1.5125,0.0080,0.0080,0.0113,0.0220,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 14:37:52.0,2019-12-25 14:37:52.0,2019-12-25 06:37:52.0,2019-12-25 06:37:52.0,,1.0,35,20,1.5000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:48:15"," 146:50:54.86"," -00:37:48"," -00:30:00"," 108:24:36.00"," 31:14:40.85888"," 121:35:32.86427",35.0075,742.0743," 172:06:40.89438",0.0000,,,-2859303.1207,4649101.2353,3289135.3393,0:0:0
398,pt397,3483083.0486,1224238.1179,35.0095," 31:14:40.84294"," 121:35:32.85694",35.0095,,,,,,,1.5125,0.0080,0.0080,0.0113,0.0220,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 14:37:53.0,2019-12-25 14:37:53.0,2019-12-25 06:37:53.0,2019-12-25 06:37:53.0,,1.0,35,20,1.5000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:47:25"," 146:54:40.81"," -00:37:12"," -00:29:24"," 108:35:24.00"," 31:14:40.85892"," 121:35:32.86414",35.0095,742.0758," 172:06:39.97070",0.0000,,,-2859303.1183,4649101.2380,3289135.3413,0:0:0
399,pt398,3483083.0524,1224238.1185,35.0125," 31:14:40.84306"," 121:35:32.85698",35.0125,,,,,,,1.5125,0.0080,0.0080,0.0113,0.0220,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 14:37:54.0,2019-12-25 14:37:54.0,2019-12-25 06:37:54.0,2019-12-25 06:37:54.0,,1.0,35,20,1.5000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:47:25"," 146:17:28.81"," -00:37:12"," -00:29:24"," 107:58:12.00"," 31:14:40.85904"," 121:35:32.86418",35.0125,742.0795," 172:06:40.30199",0.0000,,,-2859303.1195,4649101.2381,3289135.3461,0:0:0
400,pt399,3483083.0492,1224238.1201,35.0145," 31:14:40.84295"," 121:35:32.85703",35.0145,,,,,,,1.5125,0.0080,0.0080,0.0113,0.0220,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 14:37:55.0,2019-12-25 14:37:55.0,2019-12-25 06:37:55.0,2019-12-25 06:37:55.0,,1.0,35,20,1.5000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:47:47"," 147:07:32.71"," -00:37:12"," -00:30:00"," 108:14:24.00"," 31:14:40.85893"," 121:35:32.86423",35.0145,742.0760," 172:06:40.61209",0.0000,,,-2859303.1224,4649101.2403,3289135.3443,0:0:0
401,pt400,3483083.0493,1224238.1198,35.0205," 31:14:40.84295"," 121:35:32.85702",35.0205,,,,,,,1.5125,0.0080,0.0080,0.0113,0.0220,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 14:37:56.0,2019-12-25 14:37:56.0,2019-12-25 06:37:56.0,2019-12-25 06:37:56.0,,2.0,35,20,1.5000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:47:53"," 146:33:22.39"," -00:37:48"," -00:29:24"," 108:40:48.00"," 31:14:40.85894"," 121:35:32.86422",35.0205,742.0762," 172:06:40.53055",0.0000,,,-2859303.1248,4649101.2448,3289135.3475,0:0:0
402,pt401,3483083.0499,1224238.1186,35.0135," 31:14:40.84298"," 121:35:32.85697",35.0135,,,,,,,1.5125,0.0080,0.0080,0.0113,0.0220,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 14:37:57.0,2019-12-25 14:37:57.0,2019-12-25 06:37:57.0,2019-12-25 06:37:57.0,,1.0,35,20,1.5000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:47:47"," 147:11:44.71"," -00:37:12"," -00:30:00"," 108:18:36.00"," 31:14:40.85896"," 121:35:32.86417",35.0135,742.0769," 172:06:40.22695",0.0000,,,-2859303.1205,4649101.2400,3289135.3444,0:0:0
403,pt402,3483083.0470,1224238.1201,35.0185," 31:14:40.84288"," 121:35:32.85702",35.0185,,,,,,,1.5125,0.0080,0.0080,0.0113,0.0220,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 14:37:58.0,2019-12-25 14:37:58.0,2019-12-25 06:37:58.0,2019-12-25 06:37:58.0,,1.0,35,19,1.6000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:47:53"," 146:40:34.39"," -00:37:48"," -00:29:24"," 108:48:00.00"," 31:14:40.85886"," 121:35:32.86422",35.0185,742.0740," 172:06:40.51909",0.0000,,,-2859303.1246,4649101.2443,3289135.3445,0:0:0
404,pt403,3483083.0500,1224238.1204,35.0115," 31:14:40.84297"," 121:35:32.85704",35.0115,,,,,,,1.5125,0.0080,0.0080,0.0113,0.0220,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 14:37:59.0,2019-12-25 14:37:59.0,2019-12-25 06:37:59.0,2019-12-25 06:37:59.0,,1.0,35,19,1.6000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:47:47"," 146:57:56.71"," -00:37:12"," -00:30:00"," 108:04:48.00"," 31:14:40.85896"," 121:35:32.86424",35.0115,742.0768," 172:06:40.70649",0.0000,,,-2859303.1211,4649101.2376,3289135.3434,0:0:0
405,pt404,3483083.0502,1224238.1198,35.0015," 31:14:40.84298"," 121:35:32.85702",35.0015,,,,,,,1.5125,0.0080,0.0080,0.0113,0.0220,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 14:38:00.0,2019-12-25 14:38:00.0,2019-12-25 06:38:00.0,2019-12-25 06:38:00.0,,1.0,35,20,1.5000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:47:19"," 147:50:30.34"," -00:36:36"," -00:30:00"," 108:30:00.00"," 31:14:40.85897"," 121:35:32.86422",35.0015,742.0770," 172:06:40.57054",0.0000,,,-2859303.1161,4649101.2305,3289135.3384,0:0:0
406,pt405,3483083.0511,1224238.1219,35.0075," 31:14:40.84301"," 121:35:32.85710",35.0075,,,,,,,1.5125,0.0080,0.0080,0.0113,0.0220,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 14:38:01.0,2019-12-25 14:38:01.0,2019-12-25 06:38:01.0,2019-12-25 06:38:01.0,,1.0,35,19,1.6000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:47:42"," 147:49:44.80"," -00:36:36"," -00:30:36"," 107:55:48.00"," 31:14:40.85899"," 121:35:32.86430",35.0075,742.0777," 172:06:41.16209",0.0000,,,-2859303.1204,4649101.2334,3289135.3422,0:0:0
407,pt406,3483083.0507,1224238.1225,35.0095," 31:14:40.84299"," 121:35:32.85712",35.0095,,,,,,,1.5125,0.0080,0.0080,0.0113,0.0220,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 14:38:02.0,2019-12-25 14:38:02.0,2019-12-25 06:38:02.0,2019-12-25 06:38:02.0,,2.0,35,19,1.6000,10,RTCM32_GGB," 31:14:16.80550"," 121:35:34.78077",30.6214,0.0000," 00:47:19"," 147:43:54.34"," -00:36:36"," -00:30:00"," 108:23:24.00"," 31:14:40.85897"," 121:35:32.86432",35.0095,742.0771," 172:06:41.33309",0.0000,,,-2859303.1220,4649101.2348,3289135.3428,0:0:0
