序号,点名,N,E,Z,B,L,H,未倾斜改正N,未倾斜改正E,未倾斜改正Z,未倾斜改正B,未倾斜改正L,未倾斜改正H,天线高,σN,σE,HRMS,σZ,目标高,量高类型,天线类型,平滑次数,解类型,开始本地时间,结束本地时间,开始UTC时间,结束UTC时间,描述,差分龄期,卫星数,公共卫星数,PDOP,截止高度角(°),参考站名称,基站B,基站L,基站H,里程,竖直倾角,倾斜向量方位角,倾斜分量X,倾斜分量Y,倾斜X轴方位角,当地B,当地L,当地H,基站距离,基站方位,偏距,语音文件,图片文件,空间直角X,空间直角Y,空间直角Z,测量时长
107,pt106,3483083.0598,1224238.1241,35.0005," 31:14:40.84328"," 121:35:32.85720",35.0005,,,,,,,1.5125,0.0080,0.0090,0.0120,0.0230,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 14:18:30.0,2019-12-25 14:18:30.0,2019-12-25 06:18:30.0,2019-12-25 06:18:30.0,,2.0,33,19,1.7000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:47:47"," 147:00:20.71"," -00:37:12"," -00:30:00"," 108:07:12.00"," 31:14:40.85926"," 121:35:32.86441",35.0005,929.4848," 46:38:23.46460",0.0000,,,-2859303.1174,4649101.2231,3289135.3457,0:0:0
108,pt107,3483083.0604,1224238.1240,34.9955," 31:14:40.84330"," 121:35:32.85720",34.9955,,,,,,,1.5125,0.0080,0.0090,0.0120,0.0230,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 14:18:31.0,2019-12-25 14:18:31.0,2019-12-25 06:18:31.0,2019-12-25 06:18:31.0,,2.0,33,19,1.7000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:47:19"," 147:18:42.34"," -00:36:36"," -00:30:00"," 107:58:12.00"," 31:14:40.85928"," 121:35:32.86440",34.9955,929.4844," 46:38:23.58128",0.0000,,,-2859303.1149,4649101.2193,3289135.3437,0:0:0
109,pt108,3483083.0610,1224238.1223,34.9965," 31:14:40.84333"," 121:35:32.85714",34.9965,,,,,,,1.5125,0.0080,0.0090,0.0120,0.0230,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 14:18:32.0,2019-12-25 14:18:32.0,2019-12-25 06:18:32.0,2019-12-25 06:18:32.0,,2.0,33,19,1.7000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:45:57"," 148:43:29.31"," -00:34:48"," -00:30:00"," 107:57:36.00"," 31:14:40.85931"," 121:35:32.86434",34.9965,929.4851," 46:38:23.94249",0.0000,,,-2859303.1138,4649101.2205,3289135.3449,0:0:0
110,pt109,3483083.0619,1224238.1241,34.9995," 31:14:40.84335"," 121:35:32.85721",34.9995,,,,,,,1.5125,0.0080,0.0090,0.0120,0.0230,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 14:18:33.0,2019-12-25 14:18:33.0,2019-12-25 06:18:33.0,2019-12-25 06:18:33.0,,2.0,32,19,1.7000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:45:30"," 148:49:41.52"," -00:34:12"," -00:30:00"," 107:34:12.00"," 31:14:40.85933"," 121:35:32.86441",34.9995,929.4833," 46:38:23.81296",0.0000,,,-2859303.1165,4649101.2214,3289135.3471,0:0:0
111,pt110,3483083.0604,1224238.1208,34.9915," 31:14:40.84331"," 121:35:32.85708",34.9915,,,,,,,1.5125,0.0080,0.0090,0.0120,0.0230,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 14:18:34.0,2019-12-25 14:18:34.0,2019-12-25 06:18:34.0,2019-12-25 06:18:34.0,,2.0,32,19,1.7000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:45:10"," 147:38:30.58"," -00:34:48"," -00:28:48"," 108:01:48.00"," 31:14:40.85929"," 121:35:32.86428",34.9915,929.4866," 46:38:24.07165",0.0000,,,-2859303.1104,4649101.2179,3289135.3418,0:0:0
112,pt111,3483083.0627,1224238.1233,34.9975," 31:14:40.84338"," 121:35:32.85718",34.9975,,,,,,,1.5125,0.0070,0.0090,0.0114,0.0230,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 14:18:35.0,2019-12-25 14:18:35.0,2019-12-25 06:18:35.0,2019-12-25 06:18:35.0,,1.0,32,19,1.7000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:45:10"," 147:09:06.58"," -00:34:48"," -00:28:48"," 107:32:24.00"," 31:14:40.85936"," 121:35:32.86438",34.9975,929.4833," 46:38:24.06514",0.0000,,,-2859303.1147,4649101.2200,3289135.3467,0:0:0
113,pt112,3483083.0602,1224238.1239,35.0005," 31:14:40.84329"," 121:35:32.85720",35.0005,,,,,,,1.5125,0.0070,0.0090,0.0114,0.0230,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 14:18:36.0,2019-12-25 14:18:36.0,2019-12-25 06:18:36.0,2019-12-25 06:18:36.0,,1.0,32,19,1.7000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:46:01"," 147:58:51.97"," -00:35:24"," -00:29:24"," 108:16:12.00"," 31:14:40.85928"," 121:35:32.86440",35.0005,929.4847," 46:38:23.56879",0.0000,,,-2859303.1171,4649101.2231,3289135.3461,0:0:0
114,pt113,3483083.0608,1224238.1227,34.9995," 31:14:40.84332"," 121:35:32.85715",34.9995,,,,,,,1.5125,0.0070,0.0090,0.0114,0.0230,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 14:18:37.0,2019-12-25 14:18:37.0,2019-12-25 06:18:37.0,2019-12-25 06:18:37.0,,1.0,32,19,1.7000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:46:01"," 147:07:15.97"," -00:35:24"," -00:29:24"," 107:24:36.00"," 31:14:40.85930"," 121:35:32.86436",34.9995,929.4851," 46:38:23.84893",0.0000,,,-2859303.1155,4649101.2226,3289135.3462,0:0:0
115,pt114,3483083.0589,1224238.1202,34.9965," 31:14:40.84326"," 121:35:32.85705",34.9965,,,,,,,1.5125,0.0070,0.0090,0.0114,0.0230,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 14:18:38.0,2019-12-25 14:18:38.0,2019-12-25 06:18:38.0,2019-12-25 06:18:38.0,,1.0,32,19,1.7000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:46:52"," 148:18:24.49"," -00:36:00"," -00:30:00"," 108:30:00.00"," 31:14:40.85925"," 121:35:32.86426",34.9965,929.4882," 46:38:23.93092",0.0000,,,-2859303.1123,4649101.2226,3289135.3432,0:0:0
116,pt115,3483083.0573,1224238.1229,35.0065," 31:14:40.84320"," 121:35:32.85715",35.0065,,,,,,,1.5125,0.0070,0.0090,0.0114,0.0230,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 14:18:39.0,2019-12-25 14:18:39.0,2019-12-25 06:18:39.0,2019-12-25 06:18:39.0,,1.0,32,19,1.7000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:46:01"," 147:20:27.97"," -00:35:24"," -00:29:24"," 107:37:48.00"," 31:14:40.85919"," 121:35:32.86435",35.0065,929.4874," 46:38:23.25584",0.0000,,,-2859303.1195,4649101.2293,3289135.3468,0:0:0
117,pt116,3483083.0561,1224238.1235,35.0065," 31:14:40.84317"," 121:35:32.85717",35.0065,,,,,,,1.5125,0.0080,0.0090,0.0120,0.0230,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 14:18:40.0,2019-12-25 14:18:40.0,2019-12-25 06:18:40.0,2019-12-25 06:18:40.0,,2.0,32,19,1.7000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:45:38"," 147:06:41.59"," -00:35:24"," -00:28:48"," 107:58:48.00"," 31:14:40.85915"," 121:35:32.86437",35.0065,929.4877," 46:38:22.97794",0.0000,,,-2859303.1203,4649101.2295,3289135.3458,0:0:0
118,pt117,3483083.0582,1224238.1251,35.0015," 31:14:40.84323"," 121:35:32.85724",35.0015,,,,,,,1.5125,0.0080,0.0090,0.0120,0.0230,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 14:18:41.0,2019-12-25 14:18:41.0,2019-12-25 06:18:41.0,2019-12-25 06:18:41.0,,2.0,32,19,1.7000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:46:24"," 148:11:27.89"," -00:35:24"," -00:30:00"," 107:54:36.00"," 31:14:40.85921"," 121:35:32.86444",35.0015,929.4851," 46:38:23.06686",0.0000,,,-2859303.1190,4649101.2241,3289135.3449,0:0:0
119,pt118,3483083.0572,1224238.1271,35.0055," 31:14:40.84319"," 121:35:32.85731",35.0055,,,,,,,1.5125,0.0080,0.0090,0.0120,0.0230,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 14:18:42.0,2019-12-25 14:18:42.0,2019-12-25 06:18:42.0,2019-12-25 06:18:42.0,,2.0,32,19,1.7000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:46:57"," 146:49:31.37"," -00:36:36"," -00:29:24"," 108:03:00.00"," 31:14:40.85918"," 121:35:32.86451",35.0055,929.4843," 46:38:22.61059",0.0000,,,-2859303.1227,4649101.2265,3289135.3460,0:0:0
120,pt119,3483083.0631,1224238.1227,34.9925," 31:14:40.84339"," 121:35:32.85716",34.9925,,,,,,,1.5125,0.0080,0.0090,0.0120,0.0230,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 14:18:43.0,2019-12-25 14:18:43.0,2019-12-25 06:18:43.0,2019-12-25 06:18:43.0,,2.0,32,19,1.7000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:46:01"," 146:58:51.97"," -00:35:24"," -00:29:24"," 107:16:12.00"," 31:14:40.85937"," 121:35:32.86436",34.9925,929.4835," 46:38:24.20549",0.0000,,,-2859303.1119,4649101.2164,3289135.3445,0:0:0
121,pt120,3483083.0611,1224238.1229,34.9905," 31:14:40.84333"," 121:35:32.85716",34.9905,,,,,,,1.5125,0.0080,0.0090,0.0120,0.0230,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 14:18:44.0,2019-12-25 14:18:44.0,2019-12-25 06:18:44.0,2019-12-25 06:18:44.0,,3.0,32,19,1.7000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:46:34"," 146:07:47.51"," -00:36:36"," -00:28:48"," 107:55:48.00"," 31:14:40.85931"," 121:35:32.86436",34.9905,929.4847," 46:38:23.86197",0.0000,,,-2859303.1116,4649101.2158,3289135.3418,0:0:0
122,pt121,3483083.0620,1224238.1237,34.9945," 31:14:40.84335"," 121:35:32.85719",34.9945,,,,,,,1.5125,0.0070,0.0090,0.0114,0.0230,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 14:18:45.0,2019-12-25 14:18:45.0,2019-12-25 06:18:45.0,2019-12-25 06:18:45.0,,1.0,32,19,1.7000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:46:57"," 146:50:43.37"," -00:36:36"," -00:29:24"," 108:04:12.00"," 31:14:40.85934"," 121:35:32.86440",34.9945,929.4835," 46:38:23.89236",0.0000,,,-2859303.1138,4649101.2179,3289135.3446,0:0:0
123,pt122,3483083.0569,1224238.1246,34.9995," 31:14:40.84319"," 121:35:32.85722",34.9995,,,,,,,1.5125,0.0070,0.0090,0.0114,0.0230,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 14:18:46.0,2019-12-25 14:18:46.0,2019-12-25 06:18:46.0,2019-12-25 06:18:46.0,,1.0,32,18,1.8000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:46:12"," 145:30:18.37"," -00:36:36"," -00:28:12"," 107:53:24.00"," 31:14:40.85917"," 121:35:32.86442",34.9995,929.4863," 46:38:22.93638",0.0000,,,-2859303.1179,4649101.2235,3289135.3428,0:0:0
124,pt123,3483083.0583,1224238.1229,35.0015," 31:14:40.84324"," 121:35:32.85716",35.0015,,,,,,,1.5125,0.0070,0.0090,0.0114,0.0230,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 14:18:47.0,2019-12-25 14:18:47.0,2019-12-25 06:18:47.0,2019-12-25 06:18:47.0,,1.0,32,18,1.8000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:46:01"," 148:06:03.97"," -00:35:24"," -00:29:24"," 108:23:24.00"," 31:14:40.85922"," 121:35:32.86436",35.0015,929.4866," 46:38:23.41036",0.0000,,,-2859303.1171,4649101.2252,3289135.3451,0:0:0
125,pt124,3483083.0563,1224238.1249,35.0035," 31:14:40.84317"," 121:35:32.85722",35.0035,,,,,,,1.5125,0.0080,0.0090,0.0120,0.0230,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 14:18:48.0,2019-12-25 14:18:48.0,2019-12-25 06:18:48.0,2019-12-25 06:18:48.0,,2.0,32,18,1.8000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:46:01"," 147:24:03.97"," -00:35:24"," -00:29:24"," 107:41:24.00"," 31:14:40.85915"," 121:35:32.86443",35.0035,929.4866," 46:38:22.79417",0.0000,,,-2859303.1201,4649101.2266,3289135.3443,0:0:0
126,pt125,3483083.0590,1224238.1265,34.9915," 31:14:40.84325"," 121:35:32.85729",34.9915,,,,,,,1.5125,0.0080,0.0090,0.0120,0.0230,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 14:18:49.0,2019-12-25 14:18:49.0,2019-12-25 06:18:49.0,2019-12-25 06:18:49.0,,2.0,32,18,1.8000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:46:01"," 147:45:03.97"," -00:35:24"," -00:29:24"," 108:02:24.00"," 31:14:40.85923"," 121:35:32.86449",34.9915,929.4835," 46:38:22.98821",0.0000,,,-2859303.1155,4649101.2158,3289135.3403,0:0:0
127,pt126,3483083.0617,1224238.1213,34.9955," 31:14:40.84335"," 121:35:32.85710",34.9955,,,,,,,1.5125,0.0070,0.0090,0.0114,0.0230,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 14:18:50.0,2019-12-25 14:18:50.0,2019-12-25 06:18:50.0,2019-12-25 06:18:50.0,,1.0,32,19,1.7000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:45:38"," 147:22:17.59"," -00:35:24"," -00:28:48"," 108:14:24.00"," 31:14:40.85933"," 121:35:32.86430",34.9955,929.4855," 46:38:24.20604",0.0000,,,-2859303.1123,4649101.2200,3289135.3449,0:0:0
128,pt127,3483083.0586,1224238.1214,34.9955," 31:14:40.84325"," 121:35:32.85710",34.9955,,,,,,,1.5125,0.0080,0.0090,0.0120,0.0230,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 14:18:51.0,2019-12-25 14:18:51.0,2019-12-25 06:18:51.0,2019-12-25 06:18:51.0,,2.0,32,19,1.7000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:45:16"," 146:27:44.29"," -00:35:24"," -00:28:12"," 107:55:12.00"," 31:14:40.85923"," 121:35:32.86430",34.9955,929.4875," 46:38:23.68937",0.0000,,,-2859303.1130,4649101.2214,3289135.3423,0:0:0
129,pt128,3483083.0574,1224238.1250,34.9895," 31:14:40.84320"," 121:35:32.85723",34.9895,,,,,,,1.5125,0.0080,0.0090,0.0120,0.0230,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 14:18:52.0,2019-12-25 14:18:52.0,2019-12-25 06:18:52.0,2019-12-25 06:18:52.0,,2.0,31,19,1.7000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:45:38"," 147:31:17.59"," -00:35:24"," -00:28:48"," 108:23:24.00"," 31:14:40.85919"," 121:35:32.86443",34.9895,929.4857," 46:38:22.95969",0.0000,,,-2859303.1137,4649101.2158,3289135.3380,0:0:0
130,pt129,3483083.0601,1224238.1246,35.0005," 31:14:40.84329"," 121:35:32.85722",35.0005,,,,,,,1.5125,0.0080,0.0090,0.0120,0.0230,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 14:18:53.0,2019-12-25 14:18:53.0,2019-12-25 06:18:53.0,2019-12-25 06:18:53.0,,2.0,31,19,1.7000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:46:29"," 147:46:06.83"," -00:36:00"," -00:29:24"," 108:31:48.00"," 31:14:40.85927"," 121:35:32.86442",35.0005,929.4842," 46:38:23.44504",0.0000,,,-2859303.1177,4649101.2228,3289135.3460,0:0:0
131,pt130,3483083.0581,1224238.1266,35.0025," 31:14:40.84322"," 121:35:32.85729",35.0025,,,,,,,1.5125,0.0080,0.0090,0.0120,0.0230,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 14:18:54.0,2019-12-25 14:18:54.0,2019-12-25 06:18:54.0,2019-12-25 06:18:54.0,,2.0,31,18,1.8000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:46:34"," 145:57:35.51"," -00:36:36"," -00:28:48"," 107:45:36.00"," 31:14:40.85921"," 121:35:32.86449",35.0025,929.4841," 46:38:22.83705",0.0000,,,-2859303.1207,4649101.2242,3289135.3453,0:0:0
132,pt131,3483083.0581,1224238.1260,34.9965," 31:14:40.84322"," 121:35:32.85727",34.9965,,,,,,,1.5125,0.0070,0.0090,0.0114,0.0230,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 14:18:55.0,2019-12-25 14:18:55.0,2019-12-25 06:18:55.0,2019-12-25 06:18:55.0,,1.0,31,19,1.7000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:46:57"," 146:38:43.37"," -00:36:36"," -00:29:24"," 107:52:12.00"," 31:14:40.85921"," 121:35:32.86447",34.9965,929.4845," 46:38:22.91533",0.0000,,,-2859303.1176,4649101.2201,3289135.3422,0:0:0
133,pt132,3483083.0566,1224238.1256,34.9985," 31:14:40.84317"," 121:35:32.85725",34.9985,,,,,,,1.5125,0.0080,0.0090,0.0120,0.0230,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 14:18:56.0,2019-12-25 14:18:56.0,2019-12-25 06:18:56.0,2019-12-25 06:18:56.0,,2.0,31,19,1.7000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:46:29"," 147:30:30.83"," -00:36:00"," -00:29:24"," 108:16:12.00"," 31:14:40.85916"," 121:35:32.86445",34.9985,929.4858," 46:38:22.72577",0.0000,,,-2859303.1185,4649101.2225,3289135.3419,0:0:0
134,pt133,3483083.0569,1224238.1271,35.0045," 31:14:40.84318"," 121:35:32.85731",35.0045,,,,,,,1.5125,0.0080,0.0090,0.0120,0.0230,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 14:18:57.0,2019-12-25 14:18:57.0,2019-12-25 06:18:57.0,2019-12-25 06:18:57.0,,2.0,31,19,1.7000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:46:29"," 147:18:30.83"," -00:36:00"," -00:29:24"," 108:04:12.00"," 31:14:40.85916"," 121:35:32.86451",35.0045,929.4846," 46:38:22.55356",0.0000,,,-2859303.1224,4649101.2259,3289135.3452,0:0:0
135,pt134,3483083.0585,1224238.1267,35.0055," 31:14:40.84323"," 121:35:32.85730",35.0055,,,,,,,1.5125,0.0080,0.0090,0.0120,0.0230,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 14:18:58.0,2019-12-25 14:18:58.0,2019-12-25 06:18:58.0,2019-12-25 06:18:58.0,,2.0,32,19,1.7000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:45:33"," 148:04:23.58"," -00:34:48"," -00:29:24"," 107:52:48.00"," 31:14:40.85922"," 121:35:32.86450",35.0055,929.4837," 46:38:22.87042",0.0000,,,-2859303.1221,4649101.2261,3289135.3471,0:0:0
136,pt135,3483083.0596,1224238.1259,35.0035," 31:14:40.84327"," 121:35:32.85727",35.0035,,,,,,,1.5125,0.0080,0.0090,0.0120,0.0230,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 14:18:59.0,2019-12-25 14:18:59.0,2019-12-25 06:18:59.0,2019-12-25 06:18:59.0,,2.0,32,19,1.7000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:46:34"," 146:04:11.51"," -00:36:36"," -00:28:48"," 107:52:12.00"," 31:14:40.85925"," 121:35:32.86447",35.0035,929.4836," 46:38:23.17012",0.0000,,,-2859303.1203,4649101.2246,3289135.3470,0:0:0
137,pt136,3483083.0575,1224238.1231,34.9935," 31:14:40.84321"," 121:35:32.85716",34.9935,,,,,,,1.5125,0.0080,0.0090,0.0120,0.0230,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 14:19:00.0,2019-12-25 14:19:00.0,2019-12-25 06:19:00.0,2019-12-25 06:19:00.0,,2.0,32,19,1.7000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:45:16"," 146:07:20.29"," -00:35:24"," -00:28:12"," 107:34:48.00"," 31:14:40.85919"," 121:35:32.86436",34.9935,929.4870," 46:38:23.25268",0.0000,,,-2859303.1139,4649101.2196,3289135.3403,0:0:0
138,pt137,3483083.0625,1224238.1248,34.9985," 31:14:40.84337"," 121:35:32.85724",34.9985,,,,,,,1.5125,0.0080,0.0090,0.0120,0.0230,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 14:19:01.0,2019-12-25 14:19:01.0,2019-12-25 06:19:01.0,2019-12-25 06:19:01.0,,1.0,32,19,1.7000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:46:01"," 147:27:39.97"," -00:35:24"," -00:29:24"," 107:45:00.00"," 31:14:40.85935"," 121:35:32.86444",34.9985,929.4824," 46:38:23.80644",0.0000,,,-2859303.1165,4649101.2201,3289135.3470,0:0:0
139,pt138,3483083.0570,1224238.1246,35.0055," 31:14:40.84319"," 121:35:32.85722",35.0055,,,,,,,1.5125,0.0080,0.0090,0.0120,0.0230,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 14:19:02.0,2019-12-25 14:19:02.0,2019-12-25 06:19:02.0,2019-12-25 06:19:02.0,,1.0,32,19,1.7000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:46:52"," 147:35:12.49"," -00:36:00"," -00:30:00"," 107:46:48.00"," 31:14:40.85917"," 121:35:32.86442",35.0055,929.4863," 46:38:22.94049",0.0000,,,-2859303.1206,4649101.2279,3289135.3459,0:0:0
140,pt139,3483083.0597,1224238.1273,35.0055," 31:14:40.84327"," 121:35:32.85732",35.0055,,,,,,,1.5125,0.0080,0.0090,0.0120,0.0230,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 14:19:03.0,2019-12-25 14:19:03.0,2019-12-25 06:19:03.0,2019-12-25 06:19:03.0,,1.0,32,19,1.7000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:46:48"," 148:46:17.79"," -00:35:24"," -00:30:36"," 107:55:48.00"," 31:14:40.85925"," 121:35:32.86453",35.0055,929.4825," 46:38:22.97200",0.0000,,,-2859303.1224,4649101.2253,3289135.3481,0:0:0
141,pt140,3483083.0598,1224238.1261,35.0085," 31:14:40.84328"," 121:35:32.85728",35.0085,,,,,,,1.5125,0.0080,0.0090,0.0120,0.0230,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 14:19:04.0,2019-12-25 14:19:04.0,2019-12-25 06:19:04.0,2019-12-25 06:19:04.0,,2.0,32,19,1.7000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:45:57"," 149:02:41.31"," -00:34:48"," -00:30:00"," 108:16:48.00"," 31:14:40.85926"," 121:35:32.86448",35.0085,929.4834," 46:38:23.16733",0.0000,,,-2859303.1227,4649101.2280,3289135.3498,0:0:0
142,pt141,3483083.0564,1224238.1238,34.9965," 31:14:40.84317"," 121:35:32.85718",34.9965,,,,,,,1.5125,0.0080,0.0090,0.0120,0.0230,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 14:19:05.0,2019-12-25 14:19:05.0,2019-12-25 06:19:05.0,2019-12-25 06:19:05.0,,2.0,32,19,1.7000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:45:57"," 148:39:17.31"," -00:34:48"," -00:30:00"," 107:53:24.00"," 31:14:40.85915"," 121:35:32.86438",34.9965,929.4873," 46:38:22.96937",0.0000,,,-2859303.1160,4649101.2220,3289135.3408,0:0:0
143,pt142,3483083.0580,1224238.1238,35.0005," 31:14:40.84322"," 121:35:32.85719",35.0005,,,,,,,1.5125,0.0080,0.0090,0.0120,0.0230,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 14:19:06.0,2019-12-25 14:19:06.0,2019-12-25 06:19:06.0,2019-12-25 06:19:06.0,,1.0,32,18,1.8000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:46:24"," 148:16:15.89"," -00:35:24"," -00:30:00"," 107:59:24.00"," 31:14:40.85921"," 121:35:32.86439",35.0005,929.4862," 46:38:23.23479",0.0000,,,-2859303.1174,4649101.2241,3289135.3443,0:0:0
144,pt143,3483083.0609,1224238.1231,34.9955," 31:14:40.84332"," 121:35:32.85717",34.9955,,,,,,,1.5125,0.0080,0.0090,0.0120,0.0230,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 14:19:07.0,2019-12-25 14:19:07.0,2019-12-25 06:19:07.0,2019-12-25 06:19:07.0,,1.0,32,19,1.7000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:46:01"," 147:55:51.97"," -00:35:24"," -00:29:24"," 108:13:12.00"," 31:14:40.85930"," 121:35:32.86437",34.9955,929.4847," 46:38:23.80382",0.0000,,,-2859303.1140,4649101.2195,3289135.3442,0:0:0
145,pt144,3483083.0596,1224238.1216,34.9985," 31:14:40.84328"," 121:35:32.85711",34.9985,,,,,,,1.5125,0.0080,0.0090,0.0120,0.0230,1.4300,斜高(S),Hi-Target:iRTK5,1,RTK固定解,2019-12-25 14:19:08.0,2019-12-25 14:19:08.0,2019-12-25 06:19:08.0,2019-12-25 06:19:08.0,,1.0,32,19,1.7000,10,RTCM33GREC," 31:14:60.00000"," 121:36:00.00000",30.7980,0.0000," 00:45:57"," 149:17:41.31"," -00:34:48"," -00:30:00"," 108:31:48.00"," 31:14:40.85926"," 121:35:32.86431",34.9985,929.4867," 46:38:23.82208",0.0000,,,-2859303.1143,4649101.2230,3289135.3447,0:0:0
