$GPGGA,055316.00,3114.68341065,N,12135.53967164,E,4,16,0.9,26.655,M,11.575,M,1.0,1448*75
$GPGGA,055317.00,3114.68341131,N,12135.53967182,E,4,16,0.9,26.656,M,11.575,M,1.0,1448*7F
$GPGGA,055318.00,3114.68341095,N,12135.53967157,E,4,16,0.9,26.662,M,11.575,M,1.0,1448*70
$GPGGA,055319.00,3114.68341090,N,12135.53967000,E,4,16,0.9,26.658,M,11.575,M,1.0,1448*7E
$GPGGA,055320.00,3114.68340912,N,12135.53966917,E,4,17,0.9,26.661,M,11.575,M,1.0,1448*73
$GPGGA,055321.00,3114.68341069,N,12135.53967308,E,4,19,0.8,26.658,M,11.575,M,1.0,1448*76
$GPGGA,055322.00,3114.68340850,N,12135.53967184,E,4,18,0.8,26.653,M,11.575,M,1.0,1448*7A
$GPGGA,055323.00,3114.68341002,N,12135.53967334,E,4,18,0.8,26.657,M,11.575,M,1.0,1448*78
$GPGGA,055324.00,3114.68340931,N,12135.53967161,E,4,17,0.9,26.664,M,11.575,M,1.0,1448*7B
$GPGGA,055325.00,3114.68340886,N,12135.53967344,E,4,17,0.9,26.654,M,11.575,M,1.0,1448*71
$GPGGA,055326.00,3114.68341006,N,12135.53967098,E,4,19,0.8,26.656,M,11.575,M,1.0,1448*7C
$GPGGA,055327.00,3114.68341046,N,12135.53966985,E,4,20,0.8,26.659,M,11.575,M,1.0,1448*78
$GPGGA,055328.00,3114.68341068,N,12135.53967148,E,4,19,0.8,26.660,M,11.575,M,1.0,1448*73
$GPGGA,055329.00,3114.68340876,N,12135.53967055,E,4,19,0.8,26.652,M,11.575,M,1.0,1448*78
$GPGGA,055330.00,3114.68341019,N,12135.53966969,E,4,17,0.9,26.657,M,11.575,M,1.0,1448*7D
$GPGGA,055331.00,3114.68341005,N,12135.53967177,E,4,17,0.9,26.655,M,11.575,M,1.0,1448*75
